dummy,current_age,retirement_age,earnings_level,current_savings,savings_after_divorce,additional_annual_savings,portfolio,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
x,40,65,low,100000,150000,0,MPU_ES070,56,351920.5029,481874.6256,220999.8854,28473.6797,41109.78269,15150.97477
x,40,65,low,100000,150000,0,MPU_ES070,57,371408.0673,512659.3845,227941.5793,29308.52641,42726.6556,15195.64184
x,40,65,low,100000,150000,0,MPU_ES070,58,391045.384,542129.8965,236923.4041,30107.97893,44109.90608,15277.17422
x,40,65,low,100000,150000,0,MPU_ES070,59,412362.9085,578744.4923,245204.2046,31025.69391,45688.62319,15435.93712
x,40,65,low,100000,150000,0,MPU_ES070,60,435432.9859,611321.7753,255060.1381,32030.98756,47659.18914,15650.57689
x,40,65,low,100000,150000,0,MPU_ES070,61,458937.6512,647705.0321,265906.9946,32998.97506,49724.22712,15712.50461
x,40,65,low,100000,150000,0,MPU_ES070,62,483971.0687,684587.3291,275762.789,33945.10913,51334.19544,15826.99948
x,40,65,low,100000,150000,0,MPU_ES070,63,510703.0306,729846.3607,286090.0462,35033.09666,53299.60306,15940.15171
x,40,65,low,100000,150000,0,MPU_ES070,64,537993.7687,770488.6306,296561.6889,36000.44292,54828.05147,16110.3998
x,40,65,low,100000,150000,0,MPU_ES070,65,566646.8501,818537.4245,308302.5247,37039.58699,56742.44878,16217.50581
x,40,65,low,100000,150000,0,MPU_ES080,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,0,MPU_ES080,41,158724.9914,176041.5145,141016.4738,18350.42793,20886.60816,15795.2303
x,40,65,low,100000,150000,0,MPU_ES080,42,167695.0953,193354.1384,142143.1156,18947.75576,22618.17545,15277.68018
x,40,65,low,100000,150000,0,MPU_ES080,43,177289.646,210541.8828,143791.7249,19585.29438,24157.43762,14904.91074
x,40,65,low,100000,150000,0,MPU_ES080,44,187500.9862,227900.164,146935.562,20243.2678,25755.75607,14778.45847
x,40,65,low,100000,150000,0,MPU_ES080,45,198360.6083,246466.2285,150831.6493,20917.74964,27168.27164,14634.93212
x,40,65,low,100000,150000,0,MPU_ES080,46,209827.2268,264503.6198,154545.3872,21602.10753,28583.65068,14512.7577
x,40,65,low,100000,150000,0,MPU_ES080,47,222231.1418,285104.3584,158861.4765,22325.14781,30092.61244,14519.37021
x,40,65,low,100000,150000,0,MPU_ES080,48,234846.1473,305403.8863,163391.4502,23044.39485,31516.95013,14422.90881
x,40,65,low,100000,150000,0,MPU_ES080,49,248577.9598,328296.1357,168384.1484,23843.1755,33003.20145,14349.91653
x,40,65,low,100000,150000,0,MPU_ES080,50,263286.1855,349570.8628,174334.7026,24651.17305,34619.56322,14431.65687
x,40,65,low,100000,150000,0,MPU_ES080,51,278180.5992,373845.631,180776.0773,25445.36876,36266.26076,14456.10095
x,40,65,low,100000,150000,0,MPU_ES080,52,294070.801,398796.9847,186496.0077,26284.39843,37863.95214,14448.27074
x,40,65,low,100000,150000,0,MPU_ES080,53,311099.8818,426294.6701,193248.3101,27155.65532,39558.10027,14554.51888
x,40,65,low,100000,150000,0,MPU_ES080,54,328803.771,455545.7521,200497.5485,28010.35316,41226.81106,14560.25366
x,40,65,low,100000,150000,0,MPU_ES080,55,347319.5679,483634.5236,207981.5949,28943.49109,42924.47093,14712.29256
x,40,65,low,100000,150000,0,MPU_ES080,56,367916.8416,519456.4356,214403.908,29967.54046,44791.10646,14779.30442
x,40,65,low,100000,150000,0,MPU_ES080,57,389346.0439,553158.1539,222975.763,30974.13724,46492.1873,14872.47259
x,40,65,low,100000,150000,0,MPU_ES080,58,411406.8483,587687.4527,230588.0992,31956.72472,48407.6375,14874.30978
x,40,65,low,100000,150000,0,MPU_ES080,59,435176.2555,626815.0444,239059.0585,33012.39299,50029.53712,14940.67742
x,40,65,low,100000,150000,0,MPU_ES080,60,460983.5661,667892.4503,247758.9203,34170.50959,52213.70612,15081.19797
x,40,65,low,100000,150000,0,MPU_ES080,61,487946.7104,710526.8178,257311.1548,35355.53151,53998.65049,15211.47468
x,40,65,low,100000,150000,0,MPU_ES080,62,516592.5712,758070.859,269282.5736,36593.56562,56200.51822,15390.01218
x,40,65,low,100000,150000,0,MPU_ES080,63,546163.6865,808767.85,280579.7296,37827.11048,58224.69373,15583.7977
x,40,65,low,100000,150000,0,MPU_ES080,64,577708.6038,858872.2724,290936.9884,39060.56286,60584.77026,15655.52977
x,40,65,low,100000,150000,0,MPU_ES080,65,611650.3254,909688.6358,303823.6257,40453.95286,63124.8439,15882.72066
x,40,65,low,100000,150000,0,MPU_ES090,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,0,MPU_ES090,41,159157.302,178192.4622,139957.2609,18414.8366,21194.70344,15628.71881
x,40,65,low,100000,150000,0,MPU_ES090,42,169113.8413,197919.5503,140332.1571,19103.37754,23089.07898,15061.88631
x,40,65,low,100000,150000,0,MPU_ES090,43,179439.7084,216529.6988,141872.1876,19811.90883,24919.9231,14667.73601
x,40,65,low,100000,150000,0,MPU_ES090,44,190559.2027,236101.5894,144483.5365,20607.77086,26675.46664,14445.36237
x,40,65,low,100000,150000,0,MPU_ES090,45,202193.8426,255692.6017,147918.861,21380.94066,28243.96877,14327.16573
x,40,65,low,100000,150000,0,MPU_ES090,46,214724.7179,276552.1677,151568.3154,22212.10617,30033.07169,14173.5905
x,40,65,low,100000,150000,0,MPU_ES090,47,228132.0118,299350.9308,155967.7367,23073.35658,31697.09523,14171.50348
x,40,65,low,100000,150000,0,MPU_ES090,48,241997.1599,322968.0276,160691.7396,23893.31725,33549.86184,14182.99319
x,40,65,low,100000,150000,0,MPU_ES090,49,256951.6475,347455.5465,165755.597,24837.533,35371.41719,14087.06195
x,40,65,low,100000,150000,0,MPU_ES090,50,273014.6552,373494.4004,172195.0619,25813.73003,37391.1673,14159.48438
x,40,65,low,100000,150000,0,MPU_ES090,51,289854.3665,399966.4195,176710.8595,26810.29185,39143.63954,14086.38843
x,40,65,low,100000,150000,0,MPU_ES090,52,307320.924,428014.8839,183196.5468,27791.88733,40970.12767,14179.71278
x,40,65,low,100000,150000,0,MPU_ES090,53,325870.9091,458573.8762,190010.1431,28842.05808,43021.29335,14244.56534
x,40,65,low,100000,150000,0,MPU_ES090,54,345850.1231,489593.0852,196769.2106,29924.4441,44932.10993,14358.4579
x,40,65,low,100000,150000,0,MPU_ES090,55,367937.4682,527844.0499,204329.0206,31097.12687,47137.8456,14389.60495
x,40,65,low,100000,150000,0,MPU_ES090,56,390676.8963,564802.186,212577.6519,32345.17989,48923.09749,14565.53918
x,40,65,low,100000,150000,0,MPU_ES090,57,414198.3139,598337.5708,220070.2468,33537.45289,51275.77914,14520.2958
x,40,65,low,100000,150000,0,MPU_ES090,58,440495.1756,641180.9032,230291.7393,34817.51522,53435.23982,14541.44557
x,40,65,low,100000,150000,0,MPU_ES090,59,467097.8718,685514.0822,237312.1425,36114.3474,56071.80184,14705.65596
x,40,65,low,100000,150000,0,MPU_ES090,60,496232.5722,739128.3553,248525.5827,37517.86795,58721.40308,14794.30674
x,40,65,low,100000,150000,0,MPU_ES090,61,527205.0089,787034.7632,258572.0958,39026.61655,61379.85971,14910.25154
x,40,65,low,100000,150000,0,MPU_ES090,62,559967.6482,839339.5235,267406.0739,40529.13482,63725.42097,15058.90262
x,40,65,low,100000,150000,0,MPU_ES090,63,595818.9883,897784.2741,278087.1597,42130.02647,67124.3565,15177.92545
x,40,65,low,100000,150000,0,MPU_ES090,64,632062.4909,955665.4955,290299.9211,43709.62263,69395.06232,15364.18674
x,40,65,low,100000,150000,0,MPU_ES090,65,670362.5845,1018463.626,302216.9995,45297.98852,72307.24277,15523.14789
x,40,65,low,100000,150000,1500,MPU_ES010,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,1500,MPU_ES010,41,156384.8835,161048.318,151656.7654,18038.72164,19415.92305,16661.01343
x,40,65,low,100000,150000,1500,MPU_ES010,42,163015.9284,169999.4203,156087.6843,18345.00965,20303.48138,16362.04978
x,40,65,low,100000,150000,1500,MPU_ES010,43,169841.6435,178684.0849,161074.8087,18660.82849,21094.06969,16201.50707
x,40,65,low,100000,150000,1500,MPU_ES010,44,176917.7673,187422.7494,166175.4862,18986.22722,21873.51069,16075.54079
x,40,65,low,100000,150000,1500,MPU_ES010,45,184202.3594,196663.0783,171779.1517,19291.49385,22538.34962,15959.04228
x,40,65,low,100000,150000,1500,MPU_ES010,46,191710.7906,205938.4399,177617.234,19593.53694,23236.65936,15943.9673
x,40,65,low,100000,150000,1500,MPU_ES010,47,199417.9032,215127.5771,183796.5147,19906.28073,23944.12211,15895.13991
x,40,65,low,100000,150000,1500,MPU_ES010,48,207483.7556,224958.4325,190039.5494,20223.97502,24511.1411,15869.94474
x,40,65,low,100000,150000,1500,MPU_ES010,49,215819.3532,235219.5449,196589.3086,20528.65963,25166.08183,15851.57676
x,40,65,low,100000,150000,1500,MPU_ES010,50,224396.8509,245508.8364,203168.1997,20849.19286,25803.73702,15841.36181
x,40,65,low,100000,150000,1500,MPU_ES010,51,233343.2421,256491.0339,210422.9279,21133.53983,26449.97697,15820.39258
x,40,65,low,100000,150000,1500,MPU_ES010,52,242429.3414,266992.1211,217669.1014,21437.13946,27072.7843,15803.09784
x,40,65,low,100000,150000,1500,MPU_ES010,53,251817.5877,278629.9923,225440.4911,21731.09939,27601.00662,15793.04015
x,40,65,low,100000,150000,1500,MPU_ES010,54,261595.324,290366.5007,233031.1066,22038.64976,28196.04008,15823.08263
x,40,65,low,100000,150000,1500,MPU_ES010,55,271734.5263,302693.2643,241185.465,22329.59306,28834.03565,15834.38111
x,40,65,low,100000,150000,1500,MPU_ES010,56,282117.4994,315293.0446,248934.4911,22607.24638,29422.29952,15848.09386
x,40,65,low,100000,150000,1500,MPU_ES010,57,292976.5167,328176.3752,257826.2512,22887.02688,29924.90406,15891.08902
x,40,65,low,100000,150000,1500,MPU_ES010,58,304047.9781,341283.2551,266632.339,23183.33513,30531.85638,15862.09137
x,40,65,low,100000,150000,1500,MPU_ES010,59,315476.2741,355287.9007,276041.4329,23465.18104,31101.03076,15853.26288
x,40,65,low,100000,150000,1500,MPU_ES010,60,327522.3864,369384.2256,285568.1347,23728.68351,31522.17439,15826.5182
x,40,65,low,100000,150000,1500,MPU_ES010,61,339806.6069,383619.1269,295456.8557,24025.03239,32059.6317,15920.4247
x,40,65,low,100000,150000,1500,MPU_ES010,62,352431.9713,398944.8393,305234.4524,24316.69601,32724.79725,15870.25126
x,40,65,low,100000,150000,1500,MPU_ES010,63,365339.79,414674.703,315005.7688,24629.73026,33263.82716,15938.203
x,40,65,low,100000,150000,1500,MPU_ES010,64,378953.0274,431093.6473,326009.9544,24923.94149,33926.48641,15922.0094
x,40,65,low,100000,150000,1500,MPU_ES010,65,392858.6055,448096.2996,336261.2658,25210.01171,34517.55071,15945.99574
x,40,65,low,100000,150000,1500,MPU_ES020,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,1500,MPU_ES020,41,156891.1598,162933.7563,150950.5132,18124.32139,19527.74489,16693.39503
x,40,65,low,100000,150000,1500,MPU_ES020,42,164061.4417,173055.7271,155091.6491,18501.06865,20556.95128,16442.84897
x,40,65,low,100000,150000,1500,MPU_ES020,43,171581.9812,183004.3861,160297.5148,18879.53686,21453.91521,16305.73826
x,40,65,low,100000,150000,1500,MPU_ES020,44,179240.1462,192810.64,165635.8368,19261.36681,22294.19225,16227.05155
x,40,65,low,100000,150000,1500,MPU_ES020,45,187362.0479,202909.0013,171461.3243,19641.39114,23098.39074,16226.20228
x,40,65,low,100000,150000,1500,MPU_ES020,46,195687.8666,213541.7455,177626.4126,20032.53979,23949.29516,16186.26374
x,40,65,low,100000,150000,1500,MPU_ES020,47,204278.9365,224357.5416,184150.4486,20405.44902,24606.07632,16201.69456
x,40,65,low,100000,150000,1500,MPU_ES020,48,213249.507,235708.4941,190928.9314,20803.1116,25452.44547,16179.17357
x,40,65,low,100000,150000,1500,MPU_ES020,49,222576.5692,247599.7711,197840.7651,21197.27713,26142.37068,16230.46594
x,40,65,low,100000,150000,1500,MPU_ES020,50,232154.3989,259502.0845,204952.1054,21583.46219,26941.36126,16259.11213
x,40,65,low,100000,150000,1500,MPU_ES020,51,242110.997,272358.7492,212473.1303,21970.38692,27683.37449,16288.92936
x,40,65,low,100000,150000,1500,MPU_ES020,52,252534.1411,285031.8494,220529.6295,22343.79527,28422.99724,16341.69815
x,40,65,low,100000,150000,1500,MPU_ES020,53,263387.5602,298875.5799,228337.7556,22716.45265,29079.95093,16366.2797
x,40,65,low,100000,150000,1500,MPU_ES020,54,274457.3989,313162.5004,236524.3153,23108.03354,29850.54039,16411.91665
x,40,65,low,100000,150000,1500,MPU_ES020,55,285747.9985,326867.5771,244775.3206,23497.37663,30481.92001,16467.30964
x,40,65,low,100000,150000,1500,MPU_ES020,56,297453.3497,341247.7545,253717.3946,23887.36314,31199.06279,16538.70313
x,40,65,low,100000,150000,1500,MPU_ES020,57,309836.8523,356871.8129,262920.2034,24275.38451,31842.06964,16651.69261
x,40,65,low,100000,150000,1500,MPU_ES020,58,322578.1818,373027.4923,272000.427,24705.55923,32571.95515,16720.17122
x,40,65,low,100000,150000,1500,MPU_ES020,59,335667.3198,389120.3987,281674.15,25121.37134,33284.92092,16797.43749
x,40,65,low,100000,150000,1500,MPU_ES020,60,349414.3374,406641.9686,292088.7521,25555.1865,34055.28615,16881.17563
x,40,65,low,100000,150000,1500,MPU_ES020,61,363485.4859,424442.1103,302762.2407,25965.6142,34881.99009,16959.30612
x,40,65,low,100000,150000,1500,MPU_ES020,62,378238.4158,443379.5732,314377.6118,26374.80146,35485.47915,16980.95895
x,40,65,low,100000,150000,1500,MPU_ES020,63,393438.3635,462112.5012,325391.9158,26774.25863,36315.3342,17087.55588
x,40,65,low,100000,150000,1500,MPU_ES020,64,409534.0188,481906.9482,337096.9817,27184.46536,36954.51558,17182.27869
x,40,65,low,100000,150000,1500,MPU_ES020,65,426095.0169,502407.2567,349375.7443,27599.17628,37734.94545,17232.46474
x,40,65,low,100000,150000,1500,MPU_ES030,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,1500,MPU_ES030,41,157551.9301,165185.727,149848.4997,18182.22608,19715.47895,16646.0544
x,40,65,low,100000,150000,1500,MPU_ES030,42,165377.4135,176845.4045,154049.1144,18640.82966,20837.36209,16433.05917
x,40,65,low,100000,150000,1500,MPU_ES030,43,173429.1379,187943.1127,159181.9305,19084.82459,21865.30124,16304.89103
x,40,65,low,100000,150000,1500,MPU_ES030,44,181897.964,199267.9275,164513.6188,19522.44533,22777.89872,16229.14063
x,40,65,low,100000,150000,1500,MPU_ES030,45,190684.5225,210874.5794,170474.3095,19936.33345,23587.07016,16238.12784
x,40,65,low,100000,150000,1500,MPU_ES030,46,199794.3187,223230.9734,176451.1698,20411.40241,24496.66974,16259.60321
x,40,65,low,100000,150000,1500,MPU_ES030,47,209119.9031,235290.5316,182883.1358,20866.78427,25343.46303,16278.01369
x,40,65,low,100000,150000,1500,MPU_ES030,48,218963.753,248271.0833,189623.8616,21331.9953,26304.318,16349.10516
x,40,65,low,100000,150000,1500,MPU_ES030,49,229196.3575,261818.0453,196420.1139,21813.56961,27129.72224,16452.23963
x,40,65,low,100000,150000,1500,MPU_ES030,50,239880.6513,275169.2474,204128.3603,22269.83265,28020.70389,16509.93695
x,40,65,low,100000,150000,1500,MPU_ES030,51,250938.372,290231.6594,211158.3484,22777.47781,28792.65501,16651.77458
x,40,65,low,100000,150000,1500,MPU_ES030,52,262353.3006,304495.5022,219474.5293,23264.93488,29688.39598,16736.65015
x,40,65,low,100000,150000,1500,MPU_ES030,53,274259.0467,319449.2242,228304.627,23729.79945,30495.14192,16781.76884
x,40,65,low,100000,150000,1500,MPU_ES030,54,286544.7378,335178.4242,237191.26,24205.7823,31352.03799,16927.03572
x,40,65,low,100000,150000,1500,MPU_ES030,55,299567.3984,352785.8011,246355.6527,24676.70334,32114.65175,16973.23166
x,40,65,low,100000,150000,1500,MPU_ES030,56,313170.0469,371959.6329,255173.3453,25200.35003,33166.46434,17026.26515
x,40,65,low,100000,150000,1500,MPU_ES030,57,326893.3058,389452.7208,264557.9375,25686.88845,34019.44929,17142.84298
x,40,65,low,100000,150000,1500,MPU_ES030,58,341431.9936,407938.7675,274535.166,26172.9328,34962.7168,17221.58261
x,40,65,low,100000,150000,1500,MPU_ES030,59,356687.2359,427931.196,285440.8918,26666.64163,35833.80615,17316.38693
x,40,65,low,100000,150000,1500,MPU_ES030,60,372134.3872,448140.2821,295804.7501,27190.93197,36737.84471,17414.36291
x,40,65,low,100000,150000,1500,MPU_ES030,61,388764.7245,469656.3768,306885.3588,27747.13299,37813.79542,17547.3903
x,40,65,low,100000,150000,1500,MPU_ES030,62,405672.2799,492425.7912,318733.4541,28252.73002,38563.64931,17632.85672
x,40,65,low,100000,150000,1500,MPU_ES030,63,423351.9219,515118.6816,330889.1058,28760.30612,39621.80383,17705.58877
x,40,65,low,100000,150000,1500,MPU_ES030,64,441654.6013,539735.8342,343354.4357,29227.7645,40444.64406,17757.07575
x,40,65,low,100000,150000,1500,MPU_ES030,65,460399.9904,565361.0876,356207.4149,29769.33845,41508.75868,17886.67749
x,40,65,low,100000,150000,1500,MPU_ES040,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,1500,MPU_ES040,41,158129.7011,167843.2964,148493.4001,18229.24164,19891.37087,16567.03957
x,40,65,low,100000,150000,1500,MPU_ES040,42,166506.7424,180652.6158,152417.3141,18737.05281,21093.7429,16334.53016
x,40,65,low,100000,150000,1500,MPU_ES040,43,175244.7224,193063.443,157062.4302,19245.90115,22283.32612,16164.47378
x,40,65,low,100000,150000,1500,MPU_ES040,44,184450.5459,206115.2164,162942.0306,19763.53598,23344.16279,16161.75145
x,40,65,low,100000,150000,1500,MPU_ES040,45,194109.0219,219544.5101,168510.2279,20277.90901,24340.21398,16195.66885
x,40,65,low,100000,150000,1500,MPU_ES040,46,204039.5037,232848.8657,175313.4313,20771.58033,25314.15763,16248.85983
x,40,65,low,100000,150000,1500,MPU_ES040,47,214588.928,247467.7021,181256.9038,21316.01038,26342.01924,16252.39715
x,40,65,low,100000,150000,1500,MPU_ES040,48,225693.7465,262275.0442,188629.2401,21855.50156,27321.81322,16356.25386
x,40,65,low,100000,150000,1500,MPU_ES040,49,237228.4335,277753.8789,195742.3978,22393.9658,28282.96538,16416.54189
x,40,65,low,100000,150000,1500,MPU_ES040,50,249431.7896,294683.1008,203354.9252,23005.2147,29486.00685,16550.56164
x,40,65,low,100000,150000,1500,MPU_ES040,51,261563.4849,311689.1396,210885.4906,23573.19278,30418.76445,16643.3012
x,40,65,low,100000,150000,1500,MPU_ES040,52,274522.2043,329107.4156,219880.8267,24137.08223,31551.96689,16783.94609
x,40,65,low,100000,150000,1500,MPU_ES040,53,288317.0472,347533.9332,228610.8597,24743.79097,32549.31717,16868.46482
x,40,65,low,100000,150000,1500,MPU_ES040,54,302065.5843,366205.8576,237166.4413,25282.83951,33516.33011,16941.96489
x,40,65,low,100000,150000,1500,MPU_ES040,55,316965.7478,386730.1895,246590.4523,25908.07667,34621.99921,17121.63317
x,40,65,low,100000,150000,1500,MPU_ES040,56,332379.8384,407198.9379,256045.8247,26488.56958,35501.87505,17205.42175
x,40,65,low,100000,150000,1500,MPU_ES040,57,348333.4392,429423.5807,266101.9935,27086.53303,36685.16753,17317.30982
x,40,65,low,100000,150000,1500,MPU_ES040,58,365169.6245,453391.3872,277958.2352,27718.49634,37620.48506,17459.11163
x,40,65,low,100000,150000,1500,MPU_ES040,59,382749.6137,476532.6882,288683.5489,28340.78684,38847.73092,17668.8954
x,40,65,low,100000,150000,1500,MPU_ES040,60,400861.6211,501101.1623,299817.4044,28982.11417,39891.89846,17775.23464
x,40,65,low,100000,150000,1500,MPU_ES040,61,420198.5169,527834.0906,312317.2897,29644.8068,41309.7048,17963.08004
x,40,65,low,100000,150000,1500,MPU_ES040,62,440062.1426,555095.2741,324712.0429,30306.60861,42343.23836,18054.10261
x,40,65,low,100000,150000,1500,MPU_ES040,63,460822.6696,584469.8967,337660.665,30975.86565,43493.78296,18276.01245
x,40,65,low,100000,150000,1500,MPU_ES040,64,482566.7287,612343.9579,350224.1691,31642.57762,44344.07816,18316.38466
x,40,65,low,100000,150000,1500,MPU_ES040,65,505042.9559,644466.9432,364652.8834,32281.78186,45679.53214,18459.2242
x,40,65,low,100000,150000,1500,MPU_ES050,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,150000,1500,MPU_ES050,41,158607.6699,170303.3578,147105.6695,18320.73155,20154.02831,16437.59899
x,40,65,low,100000,150000,1500,MPU_ES050,42,167612.1655,184767.479,150525.3386,18876.31154,21546.60627,16232.29819
x,40,65,low,100000,150000,1500,MPU_ES050,43,176912.3206,198738.6766,155124.6954,19450.26685,22785.72939,16057.34226
