Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,28,-167791.5735,-146183.418,-189506.7799,-45718.05893,-28916.29707,-62258.12374
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,29,-188787.4171,-164632.5264,-213216.4083,-50295.99116,-31499.52653,-69169.13273
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,30,-210832.1682,-183500.2418,-238455.9242,-54947.85402,-33852.66294,-76136.12286
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,31,-233623.2738,-203174.4451,-264004.918,-59574.4979,-36368.29601,-82470.89665
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,32,-257293.5639,-222802.0865,-291162.6117,-64128.52646,-38362.36712,-89092.14729
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,33,-281863.5421,-243369.0123,-319792.7559,-68664.98367,-40573.81169,-95824.72083
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,34,-307715.7262,-265897.8632,-349900.702,-73228.57488,-42936.2966,-102648.497
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,35,-334397.4373,-287748.0591,-380674.8734,-77762.66341,-44963.31352,-110048.8491
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,36,-362092.2278,-310917.775,-413712.3437,-82225.00606,-46957.28759,-117253.1081
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,37,-390934.0949,-334303.9596,-447877.5644,-86753.38682,-48665.49467,-123438.4295
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,38,-421077.3477,-358166.5436,-483468.1514,-91247.12917,-50768.61508,-130373.7558
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,39,-452159.2764,-383598.6159,-520322.9084,-95748.79128,-52592.46396,-137891.3489
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,40,-484347.0108,-408606.7676,-558624.8028,-100384.2129,-54197.26878,-145696.8681
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,41,-517676.2164,-435060.5623,-599050.5679,-104915.9116,-56137.04066,-153029.0745
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,42,-552739.3444,-463605.1195,-641165.0779,-109623.0183,-57826.0295,-160148.0745
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,43,-589277.604,-492478.5626,-687008.3653,-114241.3741,-59534.18442,-167143.8307
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,44,-626569.4703,-520944.5182,-732283.7503,-118648.7006,-60966.26279,-174595.2822
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,45,-666234.4008,-552830.0944,-780557.8211,-123053.3861,-62449.1457,-181777.978
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,46,-706779.2991,-583543.1643,-830230.3657,-127773.9162,-63972.8846,-190394.0381
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,47,-748927.0732,-615207.0868,-882271.4298,-132243.5225,-65145.07281,-196900.9996
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,48,-793432.0638,-648623.3998,-935605.1807,-136914.8184,-66869.99638,-204620.8466
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,49,-839522.654,-685076.1874,-995315.7214,-141587.5217,-67897.82221,-210969.1175
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,50,-887661.4397,-719786.2431,-1055343.722,-146110.1396,-69826.58364,-218570.9408
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,51,-937083.7175,-757219.6276,-1118013.39,-150753.0384,-70773.75341,-227951.1648
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,52,-988800.8815,-795720.2239,-1182084.044,-155449.0842,-71944.75564,-236610.6765
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,53,-1042762.417,-835904.0589,-1249574.228,-160285.3892,-73312.56519,-243767.8769
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,54,-1098352.07,-877541.2121,-1316885.842,-164693.5368,-74824.89339,-251387.1683
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,55,-1156122.319,-918429.5875,-1392515.815,-169719.2324,-76280.23919,-259361.4296
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,56,-1217240.624,-962462.0259,-1468195.559,-174363.3731,-77867.67439,-266863.342
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,57,-1279817.989,-1009580.608,-1553250.923,-179012.6856,-78980.43092,-273373.1361
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,58,-1344707.876,-1056933.375,-1633432.889,-183786.4623,-80432.4475,-281488.2291
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,59,-1412627.323,-1105501.804,-1716408.476,-188588.3013,-81852.73756,-291040.8346
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,60,-1482499.105,-1156327.873,-1805725.006,-193241.5855,-82554.40612,-298022.3417
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,61,-1555703.926,-1206713.969,-1906090.847,-198238.5783,-83941.52723,-306478.1025
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,62,-1632669.535,-1261365.615,-2000934.497,-203375.8035,-85345.14285,-314826.4534
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,63,-1711416.95,-1320683.73,-2104950.301,-208353.6423,-86352.16522,-325284.5195
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,64,-1792927.861,-1374960.405,-2215883.038,-213149.0645,-87131.96979,-332282.5048
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,65,-1878194.172,-1434397.702,-2320840.042,-218529.4237,-88107.37423,-340709.9446
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,11,89888.0658,95496.58727,84231.23346,36155.85576,39979.05751,32278.7719
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,12,79267.45315,87049.30266,71552.26119,31133.00139,35956.82531,26311.37536
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,13,68251.38045,77494.18254,59133.99189,26207.43167,31350.34821,20949.916
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,14,56721.06316,67069.55508,46382.60472,21279.75873,26464.10815,16046.45513
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,15,44696.87235,55812.63872,33668.85002,16382.64932,21398.01917,11341.37877
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,16,32161.9804,43926.89329,20459.37105,11515.93998,16269.85808,6760.515609
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,17,19057.34186,31371.85717,6805.016052,6666.026958,11086.63566,2231.419648
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,18,5399.792212,18239.35814,-7387.132234,1833.420394,6117.851857,-2435.24407
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,19,-8860.732525,4579.56506,-22131.3168,-2974.665573,1425.205111,-7389.188554
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,20,-23730.19934,-9645.378071,-37715.96844,-7764.647178,-2896.629344,-12679.31349
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,21,-39273.00135,-24622.34137,-54081.14512,-12538.19761,-6807.988943,-18283.99879
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,22,-55457.09138,-39882.31063,-71296.00486,-17295.81958,-10395.79536,-24115.20979
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,23,-72408.7725,-55469.85688,-89645.01472,-22051.67633,-13731.55591,-30246.81089
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,24,-90149.70173,-71580.35703,-109107.7612,-26830.34852,-16958.13446,-36632.02097
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,25,-108516.0395,-88290.0088,-129245.5048,-31574.71819,-19960.96081,-42946.62949
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,26,-127814.4601,-105128.6765,-150706.1047,-36346.3989,-22899.44864,-49547.04214
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,27,-147959.7784,-122657.2429,-173312.7047,-41133.58326,-25626.01183,-56448.39876
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,28,-168775.8313,-140667.855,-197273.7794,-45867.13704,-28275.96599,-63450.02219
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,29,-190714.7859,-158996.7239,-222644.157,-50652.01893,-30915.99056,-70154.06582
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,30,-213524.708,-178307.7001,-248909.0438,-55375.60205,-33362.53466,-76894.40617
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,31,-237456.7023,-197464.5025,-277328.9164,-60185.15618,-35806.97754,-83868.52604
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,32,-262398.0989,-217513.549,-306867.2391,-65079.54422,-38195.083,-91634.02079
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,33,-288096.8798,-238303.7518,-337381.2821,-69903.00404,-40444.70706,-99027.72994
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,34,-315181.2017,-260332.0244,-369821.7835,-74797.95408,-42730.71849,-106748.3304
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,35,-343416.8209,-282903.2757,-403909.3241,-79654.9888,-45082.58439,-114137.0156
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,36,-373134.3124,-305796.3419,-439922.9381,-84548.61061,-47280.86567,-121755.9628
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,37,-404075.0862,-329712.3886,-477126.442,-89572.24728,-49392.75298,-129782.1592
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,38,-435911.7246,-355041.2143,-516998.2054,-94412.32908,-51229.63659,-136986.1021
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,39,-469622.8285,-380401.82,-558033.0477,-99389.23915,-53341.22186,-144071.9704
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,40,-504845.6937,-406885.1309,-602636.3279,-104380.0381,-55572.33035,-151846.4351
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,41,-541417.0298,-434170.0893,-647144.468,-109463.4715,-57513.53751,-160367.1473
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,42,-579237.7759,-463352.9782,-695300.6263,-114314.9906,-59521.76084,-167274.654
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,43,-618769.559,-491905.5359,-743938.5376,-119341.1141,-61026.60212,-176558.7899
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,44,-660102.1956,-523601.3216,-796008.3789,-124491.2841,-62687.31401,-185085.7507
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,45,-703750.8994,-554411.6952,-851092.4222,-129640.9835,-64526.5915,-192177.8309
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,46,-749219.4531,-587084.0598,-913568.7613,-134942.2781,-66648.19965,-200575.3905
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,47,-796285.0835,-620294.3964,-972923.4155,-140073.5711,-67962.23886,-209782.4871
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,48,-845686.9538,-654282.5167,-1037725.147,-145539.4837,-69560.47626,-218255.3432
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,49,-897520.0793,-690073.4536,-1102539.72,-151045.5815,-71329.69304,-226737.7164
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,50,-951403.7892,-728327.8622,-1172757.154,-156674.1268,-73140.2746,-235965.2154
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,51,-1006861.786,-767306.9911,-1243894.756,-161991.4067,-74403.78649,-245471.7581
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,52,-1065862.179,-807964.0595,-1323840.368,-167379.7042,-76332.58854,-253419.8556
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,53,-1127613.328,-850816.2425,-1408363.985,-173295.8897,-77459.338,-261777.2859
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,54,-1190624.815,-892789.9593,-1489687.567,-178922.9145,-78679.87328,-271586.693
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,55,-1257745.009,-939113.2856,-1576481.834,-184703.8122,-80568.02279,-283117.5002
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,56,-1327665.383,-987677.5807,-1666443.13,-190793.5317,-81693.64494,-292601.6601
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,57,-1399930.162,-1034402.716,-1767185.958,-196507.5311,-83190.40538,-303379.8778
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,58,-1475457.466,-1084490.049,-1861570.408,-202129.7959,-84759.82851,-312832.1389
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,59,-1555683.178,-1135317.559,-1967928.225,-208644.3758,-86231.13947,-323481.1086
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,60,-1636950.496,-1190736.909,-2076336.499,-214575.9078,-87552.24466,-332761.3993
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,61,-1722959.178,-1244555.675,-2195192.282,-220902.8714,-88405.2662,-343876.0746
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,62,-1812742.742,-1301205.63,-2323120.316,-226653.2026,-90019.79004,-353787.7797
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,63,-1904091.048,-1360664.116,-2444349.066,-232811.2379,-91095.15177,-363656.3758
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,64,-2000873.239,-1423993.355,-2574599.323,-238815.2297,-92153.16313,-374569.6101
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,65,-2103262.637,-1488662.728,-2713017.866,-245310.736,-93944.47838,-385256.4215
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,11,90182.30627,96998.77145,83356.27785,36320.91341,40445.13417,32195.19932
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,12,79959.75962,89210.94066,70634.56213,31450.55107,36651.24403,26203.03724
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,13,69123.03654,80115.7646,58116.31278,26562.57354,32207.10023,20866.7576
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,14,57843.04349,70170.82396,45414.8667,21691.80116,27487.7665,15865.40502
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,15,46069.32906,59496.60863,32604.31831,16881.68566,22548.34559,11119.6207
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,16,33752.63279,48077.12989,19437.43795,12099.95867,17638.0086,6499.898575
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,17,20815.38845,35815.03324,5702.96351,7300.686785,12592.10676,1934.073401
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,18,7253.857091,22999.52016,-8468.126286,2490.340913,7682.323328,-2775.122724
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,19,-6946.014231,9700.140409,-23339.82765,-2315.958596,3037.184547,-7695.229963
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,20,-21812.81604,-4398.248379,-39091.13104,-7123.727508,-1328.618771,-12993.90485
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,21,-37343.58271,-18965.83545,-55547.13417,-11915.63782,-5438.996464,-18556.12344
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,22,-53588.35528,-34236.45018,-72929.378,-16693.0996,-9201.586907,-24385.77535
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,23,-70700.70774,-49785.90653,-91558.81427,-21507.15684,-12593.40193,-30518.26124
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,24,-88598.96429,-65774.84568,-111486.5425,-26335.1669,-15828.49095,-36797.23423
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,25,-107309.2917,-82422.85979,-132305.4997,-31169.05672,-18887.78388,-43231.31414
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,26,-126992.3762,-99450.05775,-154667.9036,-35987.79067,-21865.7913,-49835.0376
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,27,-147457.6712,-116218.5476,-178496.2485,-40771.40667,-24609.695,-56577.78445
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,28,-169039.756,-134182.1678,-203901.1921,-45629.67151,-27456.50663,-63681.83944
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES050,1,55,24000,29,-191636.5205,-152466.1117,-231238.5348,-50584.20996,-30076.5497,-70819.63706
