Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,16,29143.54979,36268.93303,22046.00829,10462.71032,13712.42322,7150.942176
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,17,15799.985,23255.03319,8425.712173,5537.040331,8354.905741,2747.498094
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,18,1973.604126,9680.994968,-5660.548732,682.6275556,3290.238769,-1902.465256
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,19,-12362.75577,-4366.49839,-20291.32875,-4128.20117,-1342.20048,-6965.549154
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,20,-27221.89187,-18883.19138,-35499.77543,-8890.190066,-5327.398874,-12446.86876
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,21,-42622.10403,-33888.2699,-51310.89922,-13605.70003,-8927.479429,-18215.48326
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,22,-58605.77603,-49212.36501,-67936.74901,-18260.06184,-12253.03902,-24249.81742
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,23,-75169.06946,-65148.60387,-85239.59627,-22858.62431,-15353.2549,-30279.59838
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,24,-92285.62606,-81343.17303,-103376.4067,-27405.51376,-18341.13401,-36421.49972
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,25,-110025.5376,-97812.03724,-122209.2884,-31946.84316,-21234.06567,-42585.98265
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,26,-128442.9296,-114830.4058,-141892.2123,-36455.53733,-24079.61316,-48859.76787
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,27,-147425.1359,-132332.3291,-162498.2503,-40891.63071,-26575.73579,-55382.19254
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,28,-167163.4095,-150521.7979,-183996.3367,-45317.02925,-29098.47913,-61460.45909
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,29,-187711.6799,-168935.4936,-206711.5224,-49749.10131,-31541.5416,-68063.5396
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,30,-209027.2756,-187974.5507,-230202.1278,-54123.41481,-33978.06803,-74219.91086
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,31,-230901.7982,-207316.8596,-254470.2766,-58363.58703,-36120.11872,-80043.38182
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,32,-253692.2246,-227512.791,-280062.0779,-62616.40522,-38348.07469,-86914.9782
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,33,-277435.004,-248216.0679,-306561.5452,-67040.82403,-40502.03372,-93218.03997
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,34,-301983.8786,-269552.2318,-334354.6779,-71334.99938,-42322.19454,-99803.38437
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,35,-327150.6908,-291476.3391,-362707.6103,-75517.04855,-44315.23205,-106115.0501
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,36,-353634.7344,-314011.1398,-392802.1188,-79636.38459,-46132.79718,-112400.3917
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,37,-380880.5584,-337651.3853,-424350.679,-83808.73465,-48039.30069,-119070.6634
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,38,-409068.1938,-360663.9319,-456851.7184,-88089.08459,-49781.28661,-125405.6728
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,39,-438374.4554,-386173.2189,-490967.4762,-92300.92786,-51663.39352,-131508.4701
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,40,-468855.5336,-411074.8403,-526098.5772,-96535.71603,-53325.51565,-138116.1248
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,41,-500410.6563,-437832.7856,-562866.8874,-100715.5371,-54960.95242,-144636.8224
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,42,-532734.1985,-464642.074,-600736.2673,-104700.6989,-56650.8254,-151521.7027
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,43,-566362.0854,-492687.099,-640122.3856,-108773.6955,-58318.26108,-158018.4957
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,44,-601612.9086,-521622.0647,-682219.215,-112828.694,-59397.18339,-164424.7953
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,45,-637819.3125,-551641.0848,-725258.1983,-116846.7399,-60735.08511,-171308.5226
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,46,-675420.4396,-581319.5256,-769295.5003,-120854.8987,-61849.40638,-177501.4395
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,47,-714287.2807,-613846.4707,-815082.9682,-124816.8352,-63573.59507,-184472.3606
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,48,-755082.9161,-646396.7494,-863818.1793,-129117.61,-64221.66836,-191383.6857
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,49,-796999.9755,-680139.0533,-914090.81,-133262.3934,-66121.27846,-198794.1268
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,50,-839869.8632,-714827.6771,-966680.3932,-137258.8968,-67276.96436,-204636.7062
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,51,-884678.5444,-751755.8822,-1019478.476,-141226.1788,-68096.80891,-210049.108
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,52,-931432.8262,-788237.9634,-1075985.863,-145437.314,-68830.26847,-217124.2233
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,53,-979411.6653,-827762.1705,-1132794.371,-149387.0477,-70183.1633,-225565.7988
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,54,-1029136.515,-867346.9704,-1191689.177,-153603.2082,-71362.87587,-232711.552
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,55,-1081202.599,-908737.6488,-1255255.919,-157781.1847,-72465.91175,-238210.8423
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,56,-1135451.002,-950125.1841,-1320772.573,-161869.3018,-73863.93983,-245231.8736
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,57,-1190788.318,-992532.5554,-1388133.102,-165928.4601,-74779.24439,-253124.1609
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,58,-1248694.304,-1040396.447,-1457715.98,-169726.2868,-75916.81351,-258969.7084
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,59,-1308878.445,-1087048.571,-1529134.354,-173798.2948,-76308.70974,-265176.7935
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,60,-1370875.603,-1133928.524,-1602084.415,-177947.1695,-77811.56306,-272794.4269
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,61,-1435700.175,-1182923.125,-1685843.885,-182050.9577,-79020.0342,-281148.0395
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,62,-1503109.42,-1234351.014,-1765218.201,-186458.9017,-80495.24339,-289753.3636
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,63,-1572430.588,-1287695.458,-1852878.929,-190419.2617,-80894.29078,-297762.4369
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,64,-1643788.231,-1340412.965,-1942665.001,-194575.8481,-81952.92119,-303161.7634
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES020,1,55,24000,65,-1718822.791,-1396319.287,-2034937.072,-198594.8646,-82516.17851,-310862.7948
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,11,89551.56872,94056.01168,85016.43526,36027.98654,39618.20779,32478.80869
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,12,78666.00029,84819.81568,72439.91062,30942.70971,35376.29186,26494.70169
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,13,67341.80234,74558.55315,60096.91545,25882.25745,30689.48905,21126.94344
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,14,55563.99141,63609.98796,47513.61297,20859.31104,25510.86375,16249.69225
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,15,43335.15273,52027.30063,34694.25933,15919.74895,20338.64754,11550.45013
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,16,30613.16519,39779.34364,21455.79522,10992.65443,15038.95953,7037.33551
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,17,17388.95159,26941.38249,7804.356274,6109.056961,9742.115858,2542.304843
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,18,3637.845105,13636.46289,-6327.815342,1260.055116,4608.477516,-2067.045207
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,19,-10669.82464,-269.2934425,-21001.70768,-3558.073286,-84.46821279,-6995.249285
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,20,-25552.06461,-14622.74854,-36409.34873,-8349.14662,-4304.609736,-12398.17161
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,21,-41006.40757,-29544.90645,-52474.31303,-13094.22502,-8048.803426,-18163.42051
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,22,-57094.76256,-44913.41668,-69247.34624,-17814.43915,-11529.27735,-24038.26207
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,23,-73823.77474,-60598.05315,-87035.06034,-22528.61622,-14816.8116,-30048.4796
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,24,-91240.83251,-76852.91265,-105753.012,-27191.0738,-17901.48553,-36404.9454
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,25,-109253.7933,-93318.03839,-125069.4669,-31841.96448,-20829.7761,-42851.51816
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,26,-128110.9507,-110592.7557,-145662.1551,-36528.87842,-23663.00912,-49237.66568
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,27,-147565.2798,-127908.7956,-167253.2091,-41124.304,-26345.74569,-55775.29084
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,28,-167791.5735,-146183.418,-189506.7799,-45718.05893,-28916.29707,-62258.12374
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,29,-188787.4171,-164632.5264,-213216.4083,-50295.99116,-31499.52653,-69169.13273
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,30,-210832.1682,-183500.2418,-238455.9242,-54947.85402,-33852.66294,-76136.12286
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,31,-233623.2738,-203174.4451,-264004.918,-59574.4979,-36368.29601,-82470.89665
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,32,-257293.5639,-222802.0865,-291162.6117,-64128.52646,-38362.36712,-89092.14729
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,33,-281863.5421,-243369.0123,-319792.7559,-68664.98367,-40573.81169,-95824.72083
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,34,-307715.7262,-265897.8632,-349900.702,-73228.57488,-42936.2966,-102648.497
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,35,-334397.4373,-287748.0591,-380674.8734,-77762.66341,-44963.31352,-110048.8491
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,36,-362092.2278,-310917.775,-413712.3437,-82225.00606,-46957.28759,-117253.1081
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,37,-390934.0949,-334303.9596,-447877.5644,-86753.38682,-48665.49467,-123438.4295
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,38,-421077.3477,-358166.5436,-483468.1514,-91247.12917,-50768.61508,-130373.7558
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,39,-452159.2764,-383598.6159,-520322.9084,-95748.79128,-52592.46396,-137891.3489
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,40,-484347.0108,-408606.7676,-558624.8028,-100384.2129,-54197.26878,-145696.8681
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,41,-517676.2164,-435060.5623,-599050.5679,-104915.9116,-56137.04066,-153029.0745
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,42,-552739.3444,-463605.1195,-641165.0779,-109623.0183,-57826.0295,-160148.0745
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,43,-589277.604,-492478.5626,-687008.3653,-114241.3741,-59534.18442,-167143.8307
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,44,-626569.4703,-520944.5182,-732283.7503,-118648.7006,-60966.26279,-174595.2822
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,45,-666234.4008,-552830.0944,-780557.8211,-123053.3861,-62449.1457,-181777.978
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,46,-706779.2991,-583543.1643,-830230.3657,-127773.9162,-63972.8846,-190394.0381
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,47,-748927.0732,-615207.0868,-882271.4298,-132243.5225,-65145.07281,-196900.9996
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,48,-793432.0638,-648623.3998,-935605.1807,-136914.8184,-66869.99638,-204620.8466
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,49,-839522.654,-685076.1874,-995315.7214,-141587.5217,-67897.82221,-210969.1175
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,50,-887661.4397,-719786.2431,-1055343.722,-146110.1396,-69826.58364,-218570.9408
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,51,-937083.7175,-757219.6276,-1118013.39,-150753.0384,-70773.75341,-227951.1648
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,52,-988800.8815,-795720.2239,-1182084.044,-155449.0842,-71944.75564,-236610.6765
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,53,-1042762.417,-835904.0589,-1249574.228,-160285.3892,-73312.56519,-243767.8769
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,54,-1098352.07,-877541.2121,-1316885.842,-164693.5368,-74824.89339,-251387.1683
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,55,-1156122.319,-918429.5875,-1392515.815,-169719.2324,-76280.23919,-259361.4296
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,56,-1217240.624,-962462.0259,-1468195.559,-174363.3731,-77867.67439,-266863.342
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,57,-1279817.989,-1009580.608,-1553250.923,-179012.6856,-78980.43092,-273373.1361
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,58,-1344707.876,-1056933.375,-1633432.889,-183786.4623,-80432.4475,-281488.2291
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,59,-1412627.323,-1105501.804,-1716408.476,-188588.3013,-81852.73756,-291040.8346
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,60,-1482499.105,-1156327.873,-1805725.006,-193241.5855,-82554.40612,-298022.3417
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,61,-1555703.926,-1206713.969,-1906090.847,-198238.5783,-83941.52723,-306478.1025
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,62,-1632669.535,-1261365.615,-2000934.497,-203375.8035,-85345.14285,-314826.4534
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,63,-1711416.95,-1320683.73,-2104950.301,-208353.6423,-86352.16522,-325284.5195
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,64,-1792927.861,-1374960.405,-2215883.038,-213149.0645,-87131.96979,-332282.5048
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES030,1,55,24000,65,-1878194.172,-1434397.702,-2320840.042,-218529.4237,-88107.37423,-340709.9446
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,11,89888.0658,95496.58727,84231.23346,36155.85576,39979.05751,32278.7719
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,12,79267.45315,87049.30266,71552.26119,31133.00139,35956.82531,26311.37536
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,13,68251.38045,77494.18254,59133.99189,26207.43167,31350.34821,20949.916
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,14,56721.06316,67069.55508,46382.60472,21279.75873,26464.10815,16046.45513
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,15,44696.87235,55812.63872,33668.85002,16382.64932,21398.01917,11341.37877
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,16,32161.9804,43926.89329,20459.37105,11515.93998,16269.85808,6760.515609
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,17,19057.34186,31371.85717,6805.016052,6666.026958,11086.63566,2231.419648
disability case 1 - younger age,10,65,200000,100000,10000,MPU_ES040,1,55,24000,18,5399.792212,18239.35814,-7387.132234,1833.420394,6117.851857,-2435.24407
